datim_uid,period,partner,snu,psnu,sitename,latitude,longitude,indicator,value,pais
wmXdfKNX0qT,2024-01-20,ECHO,Sofala,Beira,Inhamizua CS,-19.71715,34.93261,TPT Candidates,736,Mocambique
wmXdfKNX0qT,2024-01-20,ECHO,Sofala,Beira,Inhamizua CS,-19.71715,34.93261,TPT Ineligible,214,Mocambique
wmXdfKNX0qT,2024-01-20,ECHO,Sofala,Beira,Inhamizua CS,-19.71715,34.93261,TPT Completed/Active,1932,Mocambique
U6Mo4GsQKwT,2024-01-20,ECHO,Sofala,Beira,M. Mascarenha CS,-19.80168,34.89099,TX_CURR,4811,Mocambique
U6Mo4GsQKwT,2024-01-20,ECHO,Sofala,Beira,M. Mascarenha CS,-19.80168,34.89099,TPT Completed,3995,Mocambique
U6Mo4GsQKwT,2024-01-20,ECHO,Sofala,Beira,M. Mascarenha CS,-19.80168,34.89099,TPT Not Comp,816,Mocambique
U6Mo4GsQKwT,2024-01-20,ECHO,Sofala,Beira,M. Mascarenha CS,-19.80168,34.89099,Recent Active TB TX,92,Mocambique
U6Mo4GsQKwT,2024-01-20,ECHO,Sofala,Beira,M. Mascarenha CS,-19.80168,34.89099,Recent Pos TB Screen,8,Mocambique
U6Mo4GsQKwT,2024-01-20,ECHO,Sofala,Beira,M. Mascarenha CS,-19.80168,34.89099,Actively on TPT,216,Mocambique
U6Mo4GsQKwT,2024-01-20,ECHO,Sofala,Beira,M. Mascarenha CS,-19.80168,34.89099,TPT Candidates,500,Mocambique
U6Mo4GsQKwT,2024-01-20,ECHO,Sofala,Beira,M. Mascarenha CS,-19.80168,34.89099,TPT Ineligible,100,Mocambique
U6Mo4GsQKwT,2024-01-20,ECHO,Sofala,Beira,M. Mascarenha CS,-19.80168,34.89099,TPT Completed/Active,4211,Mocambique
tNf8m963xKK,2024-01-20,ECHO,Sofala,Beira,Macurungo PSA,-19.83551,34.88448,TX_CURR,7082,Mocambique
tNf8m963xKK,2024-01-20,ECHO,Sofala,Beira,Macurungo PSA,-19.83551,34.88448,TPT Completed,6165,Mocambique
tNf8m963xKK,2024-01-20,ECHO,Sofala,Beira,Macurungo PSA,-19.83551,34.88448,TPT Not Comp,917,Mocambique
tNf8m963xKK,2024-01-20,ECHO,Sofala,Beira,Macurungo PSA,-19.83551,34.88448,Recent Active TB TX,175,Mocambique
tNf8m963xKK,2024-01-20,ECHO,Sofala,Beira,Macurungo PSA,-19.83551,34.88448,Recent Pos TB Screen,8,Mocambique
tNf8m963xKK,2024-01-20,ECHO,Sofala,Beira,Macurungo PSA,-19.83551,34.88448,Actively on TPT,279,Mocambique
tNf8m963xKK,2024-01-20,ECHO,Sofala,Beira,Macurungo PSA,-19.83551,34.88448,TPT Candidates,455,Mocambique
tNf8m963xKK,2024-01-20,ECHO,Sofala,Beira,Macurungo PSA,-19.83551,34.88448,TPT Ineligible,183,Mocambique
tNf8m963xKK,2024-01-20,ECHO,Sofala,Beira,Macurungo PSA,-19.83551,34.88448,TPT Completed/Active,6444,Mocambique
FdqK3U8rDRX,2024-01-20,ECHO,Sofala,Beira,Manga Loforte,-19.77483,34.88433,TX_CURR,4038,Mocambique
FdqK3U8rDRX,2024-01-20,ECHO,Sofala,Beira,Manga Loforte,-19.77483,34.88433,TPT Completed,3459,Mocambique
FdqK3U8rDRX,2024-01-20,ECHO,Sofala,Beira,Manga Loforte,-19.77483,34.88433,TPT Not Comp,579,Mocambique
FdqK3U8rDRX,2024-01-20,ECHO,Sofala,Beira,Manga Loforte,-19.77483,34.88433,Recent Active TB TX,27,Mocambique
FdqK3U8rDRX,2024-01-20,ECHO,Sofala,Beira,Manga Loforte,-19.77483,34.88433,Recent Pos TB Screen,6,Mocambique
FdqK3U8rDRX,2024-01-20,ECHO,Sofala,Beira,Manga Loforte,-19.77483,34.88433,Actively on TPT,261,Mocambique
FdqK3U8rDRX,2024-01-20,ECHO,Sofala,Beira,Manga Loforte,-19.77483,34.88433,TPT Candidates,285,Mocambique
FdqK3U8rDRX,2024-01-20,ECHO,Sofala,Beira,Manga Loforte,-19.77483,34.88433,TPT Ineligible,33,Mocambique
FdqK3U8rDRX,2024-01-20,ECHO,Sofala,Beira,Manga Loforte,-19.77483,34.88433,TPT Completed/Active,3720,Mocambique
I2tQnsS7wn6,2024-01-20,ECHO,Sofala,Beira,Manga Nhaconjo PS,-19.7678,34.86969,TX_CURR,8379,Mocambique
I2tQnsS7wn6,2024-01-20,ECHO,Sofala,Beira,Manga Nhaconjo PS,-19.7678,34.86969,TPT Completed,6359,Mocambique
I2tQnsS7wn6,2024-01-20,ECHO,Sofala,Beira,Manga Nhaconjo PS,-19.7678,34.86969,TPT Not Comp,2020,Mocambique
I2tQnsS7wn6,2024-01-20,ECHO,Sofala,Beira,Manga Nhaconjo PS,-19.7678,34.86969,Recent Active TB TX,420,Mocambique
I2tQnsS7wn6,2024-01-20,ECHO,Sofala,Beira,Manga Nhaconjo PS,-19.7678,34.86969,Recent Pos TB Screen,5,Mocambique
I2tQnsS7wn6,2024-01-20,ECHO,Sofala,Beira,Manga Nhaconjo PS,-19.7678,34.86969,Actively on TPT,409,Mocambique
I2tQnsS7wn6,2024-01-20,ECHO,Sofala,Beira,Manga Nhaconjo PS,-19.7678,34.86969,TPT Candidates,1186,Mocambique
I2tQnsS7wn6,2024-01-20,ECHO,Sofala,Beira,Manga Nhaconjo PS,-19.7678,34.86969,TPT Ineligible,425,Mocambique
I2tQnsS7wn6,2024-01-20,ECHO,Sofala,Beira,Manga Nhaconjo PS,-19.7678,34.86969,TPT Completed/Active,6768,Mocambique
QxSfgx5QfT7,2024-01-20,ECHO,Sofala,Beira,Marrocanhe,-19.78493,34.93373,TX_CURR,900,Mocambique
QxSfgx5QfT7,2024-01-20,ECHO,Sofala,Beira,Marrocanhe,-19.78493,34.93373,TPT Completed,822,Mocambique
QxSfgx5QfT7,2024-01-20,ECHO,Sofala,Beira,Marrocanhe,-19.78493,34.93373,TPT Not Comp,78,Mocambique
QxSfgx5QfT7,2024-01-20,ECHO,Sofala,Beira,Marrocanhe,-19.78493,34.93373,Recent Active TB TX,2,Mocambique
QxSfgx5QfT7,2024-01-20,ECHO,Sofala,Beira,Marrocanhe,-19.78493,34.93373,Recent Pos TB Screen,0,Mocambique
QxSfgx5QfT7,2024-01-20,ECHO,Sofala,Beira,Marrocanhe,-19.78493,34.93373,Actively on TPT,64,Mocambique
QxSfgx5QfT7,2024-01-20,ECHO,Sofala,Beira,Marrocanhe,-19.78493,34.93373,TPT Candidates,12,Mocambique
QxSfgx5QfT7,2024-01-20,ECHO,Sofala,Beira,Marrocanhe,-19.78493,34.93373,TPT Ineligible,2,Mocambique
QxSfgx5QfT7,2024-01-20,ECHO,Sofala,Beira,Marrocanhe,-19.78493,34.93373,TPT Completed/Active,886,Mocambique
QTFJClMfP8c,2024-01-20,ECHO,Sofala,Beira,Matadouro PS,-19.72815,34.83613,TX_CURR,1173,Mocambique
QTFJClMfP8c,2024-01-20,ECHO,Sofala,Beira,Matadouro PS,-19.72815,34.83613,TPT Completed,353,Mocambique
QTFJClMfP8c,2024-01-20,ECHO,Sofala,Beira,Matadouro PS,-19.72815,34.83613,TPT Not Comp,820,Mocambique
QTFJClMfP8c,2024-01-20,ECHO,Sofala,Beira,Matadouro PS,-19.72815,34.83613,Recent Active TB TX,2,Mocambique
QTFJClMfP8c,2024-01-20,ECHO,Sofala,Beira,Matadouro PS,-19.72815,34.83613,Recent Pos TB Screen,4,Mocambique
QTFJClMfP8c,2024-01-20,ECHO,Sofala,Beira,Matadouro PS,-19.72815,34.83613,Actively on TPT,131,Mocambique
QTFJClMfP8c,2024-01-20,ECHO,Sofala,Beira,Matadouro PS,-19.72815,34.83613,TPT Candidates,683,Mocambique
QTFJClMfP8c,2024-01-20,ECHO,Sofala,Beira,Matadouro PS,-19.72815,34.83613,TPT Ineligible,6,Mocambique
QTFJClMfP8c,2024-01-20,ECHO,Sofala,Beira,Matadouro PS,-19.72815,34.83613,TPT Completed/Active,484,Mocambique
webeuXrveDi,2024-01-20,ECHO,Sofala,Beira,Munhava CS,-19.81421,34.86314,TX_CURR,13420,Mocambique
webeuXrveDi,2024-01-20,ECHO,Sofala,Beira,Munhava CS,-19.81421,34.86314,TPT Completed,10578,Mocambique
webeuXrveDi,2024-01-20,ECHO,Sofala,Beira,Munhava CS,-19.81421,34.86314,TPT Not Comp,2842,Mocambique
webeuXrveDi,2024-01-20,ECHO,Sofala,Beira,Munhava CS,-19.81421,34.86314,Recent Active TB TX,386,Mocambique
webeuXrveDi,2024-01-20,ECHO,Sofala,Beira,Munhava CS,-19.81421,34.86314,Recent Pos TB Screen,12,Mocambique
webeuXrveDi,2024-01-20,ECHO,Sofala,Beira,Munhava CS,-19.81421,34.86314,Actively on TPT,695,Mocambique
webeuXrveDi,2024-01-20,ECHO,Sofala,Beira,Munhava CS,-19.81421,34.86314,TPT Candidates,1749,Mocambique
webeuXrveDi,2024-01-20,ECHO,Sofala,Beira,Munhava CS,-19.81421,34.86314,TPT Ineligible,398,Mocambique
webeuXrveDi,2024-01-20,ECHO,Sofala,Beira,Munhava CS,-19.81421,34.86314,TPT Completed/Active,11273,Mocambique
KQYxmgQNUSD,2024-01-20,ECHO,Sofala,Beira,Nhangau CS,-19.71608,35.00927,TX_CURR,1236,Mocambique
KQYxmgQNUSD,2024-01-20,ECHO,Sofala,Beira,Nhangau CS,-19.71608,35.00927,TPT Completed,792,Mocambique
KQYxmgQNUSD,2024-01-20,ECHO,Sofala,Beira,Nhangau CS,-19.71608,35.00927,TPT Not Comp,444,Mocambique
KQYxmgQNUSD,2024-01-20,ECHO,Sofala,Beira,Nhangau CS,-19.71608,35.00927,Recent Active TB TX,29,Mocambique
KQYxmgQNUSD,2024-01-20,ECHO,Sofala,Beira,Nhangau CS,-19.71608,35.00927,Recent Pos TB Screen,0,Mocambique
KQYxmgQNUSD,2024-01-20,ECHO,Sofala,Beira,Nhangau CS,-19.71608,35.00927,Actively on TPT,120,Mocambique
KQYxmgQNUSD,2024-01-20,ECHO,Sofala,Beira,Nhangau CS,-19.71608,35.00927,TPT Candidates,295,Mocambique
KQYxmgQNUSD,2024-01-20,ECHO,Sofala,Beira,Nhangau CS,-19.71608,35.00927,TPT Ineligible,29,Mocambique
KQYxmgQNUSD,2024-01-20,ECHO,Sofala,Beira,Nhangau CS,-19.71608,35.00927,TPT Completed/Active,912,Mocambique
ZKVzRmYkKzQ,2024-01-20,ECHO,Sofala,Beira,Ponta Gêa PS,-19.84078,34.84307,TX_CURR,11366,Mocambique
ZKVzRmYkKzQ,2024-01-20,ECHO,Sofala,Beira,Ponta Gêa PS,-19.84078,34.84307,TPT Completed,9543,Mocambique
ZKVzRmYkKzQ,2024-01-20,ECHO,Sofala,Beira,Ponta Gêa PS,-19.84078,34.84307,TPT Not Comp,1823,Mocambique
ZKVzRmYkKzQ,2024-01-20,ECHO,Sofala,Beira,Ponta Gêa PS,-19.84078,34.84307,Recent Active TB TX,321,Mocambique
ZKVzRmYkKzQ,2024-01-20,ECHO,Sofala,Beira,Ponta Gêa PS,-19.84078,34.84307,Recent Pos TB Screen,20,Mocambique
ZKVzRmYkKzQ,2024-01-20,ECHO,Sofala,Beira,Ponta Gêa PS,-19.84078,34.84307,Actively on TPT,505,Mocambique
ZKVzRmYkKzQ,2024-01-20,ECHO,Sofala,Beira,Ponta Gêa PS,-19.84078,34.84307,TPT Candidates,977,Mocambique
ZKVzRmYkKzQ,2024-01-20,ECHO,Sofala,Beira,Ponta Gêa PS,-19.84078,34.84307,TPT Ineligible,341,Mocambique
ZKVzRmYkKzQ,2024-01-20,ECHO,Sofala,Beira,Ponta Gêa PS,-19.84078,34.84307,TPT Completed/Active,10048,Mocambique
VqeMGiX9sMV,2024-01-20,ECHO,Sofala,Buzi,Ampara PS,-20.35918,34.63296,TX_CURR,1002,Mocambique
VqeMGiX9sMV,2024-01-20,ECHO,Sofala,Buzi,Ampara PS,-20.35918,34.63296,TPT Completed,842,Mocambique
VqeMGiX9sMV,2024-01-20,ECHO,Sofala,Buzi,Ampara PS,-20.35918,34.63296,TPT Not Comp,160,Mocambique
VqeMGiX9sMV,2024-01-20,ECHO,Sofala,Buzi,Ampara PS,-20.35918,34.63296,Recent Active TB TX,2,Mocambique
VqeMGiX9sMV,2024-01-20,ECHO,Sofala,Buzi,Ampara PS,-20.35918,34.63296,Recent Pos TB Screen,1,Mocambique
VqeMGiX9sMV,2024-01-20,ECHO,Sofala,Buzi,Ampara PS,-20.35918,34.63296,Actively on TPT,90,Mocambique
VqeMGiX9sMV,2024-01-20,ECHO,Sofala,Buzi,Ampara PS,-20.35918,34.63296,TPT Candidates,67,Mocambique
VqeMGiX9sMV,2024-01-20,ECHO,Sofala,Buzi,Ampara PS,-20.35918,34.63296,TPT Ineligible,3,Mocambique
VqeMGiX9sMV,2024-01-20,ECHO,Sofala,Buzi,Ampara PS,-20.35918,34.63296,TPT Completed/Active,932,Mocambique
XvVmyn071HT,2024-01-20,ECHO,Sofala,Buzi,Bandua CS,-19.96443,34.41855,TX_CURR,2223,Mocambique
XvVmyn071HT,2024-01-20,ECHO,Sofala,Buzi,Bandua CS,-19.96443,34.41855,TPT Completed,551,Mocambique
XvVmyn071HT,2024-01-20,ECHO,Sofala,Buzi,Bandua CS,-19.96443,34.41855,TPT Not Comp,1672,Mocambique
XvVmyn071HT,2024-01-20,ECHO,Sofala,Buzi,Bandua CS,-19.96443,34.41855,Recent Active TB TX,50,Mocambique
XvVmyn071HT,2024-01-20,ECHO,Sofala,Buzi,Bandua CS,-19.96443,34.41855,Recent Pos TB Screen,5,Mocambique
XvVmyn071HT,2024-01-20,ECHO,Sofala,Buzi,Bandua CS,-19.96443,34.41855,Actively on TPT,111,Mocambique
XvVmyn071HT,2024-01-20,ECHO,Sofala,Buzi,Bandua CS,-19.96443,34.41855,TPT Candidates,1506,Mocambique
XvVmyn071HT,2024-01-20,ECHO,Sofala,Buzi,Bandua CS,-19.96443,34.41855,TPT Ineligible,55,Mocambique
XvVmyn071HT,2024-01-20,ECHO,Sofala,Buzi,Bandua CS,-19.96443,34.41855,TPT Completed/Active,662,Mocambique
d9VvJxm3TX0,2024-01-20,ECHO,Sofala,Buzi,Bura CS,-20.02568,34.71742,TX_CURR,1222,Mocambique
d9VvJxm3TX0,2024-01-20,ECHO,Sofala,Buzi,Bura CS,-20.02568,34.71742,TPT Completed,1110,Mocambique
d9VvJxm3TX0,2024-01-20,ECHO,Sofala,Buzi,Bura CS,-20.02568,34.71742,TPT Not Comp,112,Mocambique
d9VvJxm3TX0,2024-01-20,ECHO,Sofala,Buzi,Bura CS,-20.02568,34.71742,Recent Active TB TX,2,Mocambique
d9VvJxm3TX0,2024-01-20,ECHO,Sofala,Buzi,Bura CS,-20.02568,34.71742,Recent Pos TB Screen,0,Mocambique
d9VvJxm3TX0,2024-01-20,ECHO,Sofala,Buzi,Bura CS,-20.02568,34.71742,Actively on TPT,69,Mocambique
d9VvJxm3TX0,2024-01-20,ECHO,Sofala,Buzi,Bura CS,-20.02568,34.71742,TPT Candidates,41,Mocambique
d9VvJxm3TX0,2024-01-20,ECHO,Sofala,Buzi,Bura CS,-20.02568,34.71742,TPT Ineligible,2,Mocambique
d9VvJxm3TX0,2024-01-20,ECHO,Sofala,Buzi,Bura CS,-20.02568,34.71742,TPT Completed/Active,1179,Mocambique
QCY2lUMpt7f,2024-01-20,ECHO,Sofala,Buzi,Buzi Sede HR,-19.88299,34.59275,TX_CURR,2100,Mocambique
QCY2lUMpt7f,2024-01-20,ECHO,Sofala,Buzi,Buzi Sede HR,-19.88299,34.59275,TPT Completed,1745,Mocambique
QCY2lUMpt7f,2024-01-20,ECHO,Sofala,Buzi,Buzi Sede HR,-19.88299,34.59275,TPT Not Comp,355,Mocambique
QCY2lUMpt7f,2024-01-20,ECHO,Sofala,Buzi,Buzi Sede HR,-19.88299,34.59275,Recent Active TB TX,21,Mocambique
QCY2lUMpt7f,2024-01-20,ECHO,Sofala,Buzi,Buzi Sede HR,-19.88299,34.59275,Recent Pos TB Screen,1,Mocambique
QCY2lUMpt7f,2024-01-20,ECHO,Sofala,Buzi,Buzi Sede HR,-19.88299,34.59275,Actively on TPT,102,Mocambique
QCY2lUMpt7f,2024-01-20,ECHO,Sofala,Buzi,Buzi Sede HR,-19.88299,34.59275,TPT Candidates,231,Mocambique
QCY2lUMpt7f,2024-01-20,ECHO,Sofala,Buzi,Buzi Sede HR,-19.88299,34.59275,TPT Ineligible,22,Mocambique
QCY2lUMpt7f,2024-01-20,ECHO,Sofala,Buzi,Buzi Sede HR,-19.88299,34.59275,TPT Completed/Active,1847,Mocambique
EQs1z4T6WiJ,2024-01-20,ECHO,Sofala,Buzi,Guara-Guara PS,-19.87716,34.46864,TX_CURR,1929,Mocambique
EQs1z4T6WiJ,2024-01-20,ECHO,Sofala,Buzi,Guara-Guara PS,-19.87716,34.46864,TPT Completed,1506,Mocambique
EQs1z4T6WiJ,2024-01-20,ECHO,Sofala,Buzi,Guara-Guara PS,-19.87716,34.46864,TPT Not Comp,423,Mocambique
EQs1z4T6WiJ,2024-01-20,ECHO,Sofala,Buzi,Guara-Guara PS,-19.87716,34.46864,Recent Active TB TX,14,Mocambique
EQs1z4T6WiJ,2024-01-20,ECHO,Sofala,Buzi,Guara-Guara PS,-19.87716,34.46864,Recent Pos TB Screen,4,Mocambique
EQs1z4T6WiJ,2024-01-20,ECHO,Sofala,Buzi,Guara-Guara PS,-19.87716,34.46864,Actively on TPT,115,Mocambique
EQs1z4T6WiJ,2024-01-20,ECHO,Sofala,Buzi,Guara-Guara PS,-19.87716,34.46864,TPT Candidates,290,Mocambique
EQs1z4T6WiJ,2024-01-20,ECHO,Sofala,Buzi,Guara-Guara PS,-19.87716,34.46864,TPT Ineligible,18,Mocambique
EQs1z4T6WiJ,2024-01-20,ECHO,Sofala,Buzi,Guara-Guara PS,-19.87716,34.46864,TPT Completed/Active,1621,Mocambique
vugElbQMtcL,2024-01-20,ECHO,Sofala,Caia,Caia HD,-17.82842,35.33925,TX_CURR,5408,Mocambique
vugElbQMtcL,2024-01-20,ECHO,Sofala,Caia,Caia HD,-17.82842,35.33925,TPT Completed,3436,Mocambique
vugElbQMtcL,2024-01-20,ECHO,Sofala,Caia,Caia HD,-17.82842,35.33925,TPT Not Comp,1972,Mocambique
vugElbQMtcL,2024-01-20,ECHO,Sofala,Caia,Caia HD,-17.82842,35.33925,Recent Active TB TX,156,Mocambique
vugElbQMtcL,2024-01-20,ECHO,Sofala,Caia,Caia HD,-17.82842,35.33925,Recent Pos TB Screen,8,Mocambique
vugElbQMtcL,2024-01-20,ECHO,Sofala,Caia,Caia HD,-17.82842,35.33925,Actively on TPT,242,Mocambique
vugElbQMtcL,2024-01-20,ECHO,Sofala,Caia,Caia HD,-17.82842,35.33925,TPT Candidates,1566,Mocambique
vugElbQMtcL,2024-01-20,ECHO,Sofala,Caia,Caia HD,-17.82842,35.33925,TPT Ineligible,164,Mocambique
vugElbQMtcL,2024-01-20,ECHO,Sofala,Caia,Caia HD,-17.82842,35.33925,TPT Completed/Active,3678,Mocambique
PPb3XMcCAf3,2024-01-20,ECHO,Sofala,Caia,Murraça CS,-17.71427,35.24731,TX_CURR,1368,Mocambique
PPb3XMcCAf3,2024-01-20,ECHO,Sofala,Caia,Murraça CS,-17.71427,35.24731,TPT Completed,1127,Mocambique
PPb3XMcCAf3,2024-01-20,ECHO,Sofala,Caia,Murraça CS,-17.71427,35.24731,TPT Not Comp,241,Mocambique
PPb3XMcCAf3,2024-01-20,ECHO,Sofala,Caia,Murraça CS,-17.71427,35.24731,Recent Active TB TX,24,Mocambique
PPb3XMcCAf3,2024-01-20,ECHO,Sofala,Caia,Murraça CS,-17.71427,35.24731,Recent Pos TB Screen,2,Mocambique
PPb3XMcCAf3,2024-01-20,ECHO,Sofala,Caia,Murraça CS,-17.71427,35.24731,Actively on TPT,142,Mocambique
PPb3XMcCAf3,2024-01-20,ECHO,Sofala,Caia,Murraça CS,-17.71427,35.24731,TPT Candidates,73,Mocambique
PPb3XMcCAf3,2024-01-20,ECHO,Sofala,Caia,Murraça CS,-17.71427,35.24731,TPT Ineligible,26,Mocambique
PPb3XMcCAf3,2024-01-20,ECHO,Sofala,Caia,Murraça CS,-17.71427,35.24731,TPT Completed/Active,1269,Mocambique
tfEtbnUgkGv,2024-01-20,ECHO,Sofala,Caia,Nhambalo CS,-17.77872,35.27517,TX_CURR,805,Mocambique
tfEtbnUgkGv,2024-01-20,ECHO,Sofala,Caia,Nhambalo CS,-17.77872,35.27517,TPT Completed,702,Mocambique
tfEtbnUgkGv,2024-01-20,ECHO,Sofala,Caia,Nhambalo CS,-17.77872,35.27517,TPT Not Comp,103,Mocambique
tfEtbnUgkGv,2024-01-20,ECHO,Sofala,Caia,Nhambalo CS,-17.77872,35.27517,Recent Active TB TX,6,Mocambique
tfEtbnUgkGv,2024-01-20,ECHO,Sofala,Caia,Nhambalo CS,-17.77872,35.27517,Recent Pos TB Screen,1,Mocambique
tfEtbnUgkGv,2024-01-20,ECHO,Sofala,Caia,Nhambalo CS,-17.77872,35.27517,Actively on TPT,68,Mocambique
tfEtbnUgkGv,2024-01-20,ECHO,Sofala,Caia,Nhambalo CS,-17.77872,35.27517,TPT Candidates,28,Mocambique
tfEtbnUgkGv,2024-01-20,ECHO,Sofala,Caia,Nhambalo CS,-17.77872,35.27517,TPT Ineligible,7,Mocambique
tfEtbnUgkGv,2024-01-20,ECHO,Sofala,Caia,Nhambalo CS,-17.77872,35.27517,TPT Completed/Active,770,Mocambique
XFEHZnnEGkT,2024-01-20,ECHO,Sofala,Caia,Sena CS,-17.44487,35.02877,TX_CURR,2338,Mocambique
XFEHZnnEGkT,2024-01-20,ECHO,Sofala,Caia,Sena CS,-17.44487,35.02877,TPT Completed,1972,Mocambique
XFEHZnnEGkT,2024-01-20,ECHO,Sofala,Caia,Sena CS,-17.44487,35.02877,TPT Not Comp,366,Mocambique
XFEHZnnEGkT,2024-01-20,ECHO,Sofala,Caia,Sena CS,-17.44487,35.02877,Recent Active TB TX,24,Mocambique
XFEHZnnEGkT,2024-01-20,ECHO,Sofala,Caia,Sena CS,-17.44487,35.02877,Recent Pos TB Screen,0,Mocambique
XFEHZnnEGkT,2024-01-20,ECHO,Sofala,Caia,Sena CS,-17.44487,35.02877,Actively on TPT,118,Mocambique
XFEHZnnEGkT,2024-01-20,ECHO,Sofala,Caia,Sena CS,-17.44487,35.02877,TPT Candidates,224,Mocambique
XFEHZnnEGkT,2024-01-20,ECHO,Sofala,Caia,Sena CS,-17.44487,35.02877,TPT Ineligible,24,Mocambique
XFEHZnnEGkT,2024-01-20,ECHO,Sofala,Caia,Sena CS,-17.44487,35.02877,TPT Completed/Active,2090,Mocambique
d3thFMLEOGr,2024-01-20,ECHO,Sofala,Cheringoma,Inhaminga CS,-18.41947,35.02709,TX_CURR,2186,Mocambique
d3thFMLEOGr,2024-01-20,ECHO,Sofala,Cheringoma,Inhaminga CS,-18.41947,35.02709,TPT Completed,1685,Mocambique
d3thFMLEOGr,2024-01-20,ECHO,Sofala,Cheringoma,Inhaminga CS,-18.41947,35.02709,TPT Not Comp,501,Mocambique
d3thFMLEOGr,2024-01-20,ECHO,Sofala,Cheringoma,Inhaminga CS,-18.41947,35.02709,Recent Active TB TX,26,Mocambique
d3thFMLEOGr,2024-01-20,ECHO,Sofala,Cheringoma,Inhaminga CS,-18.41947,35.02709,Recent Pos TB Screen,6,Mocambique
d3thFMLEOGr,2024-01-20,ECHO,Sofala,Cheringoma,Inhaminga CS,-18.41947,35.02709,Actively on TPT,201,Mocambique
d3thFMLEOGr,2024-01-20,ECHO,Sofala,Cheringoma,Inhaminga CS,-18.41947,35.02709,TPT Candidates,268,Mocambique
d3thFMLEOGr,2024-01-20,ECHO,Sofala,Cheringoma,Inhaminga CS,-18.41947,35.02709,TPT Ineligible,32,Mocambique
d3thFMLEOGr,2024-01-20,ECHO,Sofala,Cheringoma,Inhaminga CS,-18.41947,35.02709,TPT Completed/Active,1886,Mocambique
JnsP1SLvvsw,2024-01-20,ECHO,Sofala,Chibabava,Chibabava-Sede CS,-20.29039,33.65675,TX_CURR,1075,Mocambique
JnsP1SLvvsw,2024-01-20,ECHO,Sofala,Chibabava,Chibabava-Sede CS,-20.29039,33.65675,TPT Completed,903,Mocambique
JnsP1SLvvsw,2024-01-20,ECHO,Sofala,Chibabava,Chibabava-Sede CS,-20.29039,33.65675,TPT Not Comp,172,Mocambique
JnsP1SLvvsw,2024-01-20,ECHO,Sofala,Chibabava,Chibabava-Sede CS,-20.29039,33.65675,Recent Active TB TX,1,Mocambique
JnsP1SLvvsw,2024-01-20,ECHO,Sofala,Chibabava,Chibabava-Sede CS,-20.29039,33.65675,Recent Pos TB Screen,4,Mocambique
JnsP1SLvvsw,2024-01-20,ECHO,Sofala,Chibabava,Chibabava-Sede CS,-20.29039,33.65675,Actively on TPT,91,Mocambique
JnsP1SLvvsw,2024-01-20,ECHO,Sofala,Chibabava,Chibabava-Sede CS,-20.29039,33.65675,TPT Candidates,76,Mocambique
JnsP1SLvvsw,2024-01-20,ECHO,Sofala,Chibabava,Chibabava-Sede CS,-20.29039,33.65675,TPT Ineligible,5,Mocambique
JnsP1SLvvsw,2024-01-20,ECHO,Sofala,Chibabava,Chibabava-Sede CS,-20.29039,33.65675,TPT Completed/Active,994,Mocambique
nYIBsKHueFr,2024-01-20,ECHO,Sofala,Chibabava,Hoode PS,-20.53808,33.60827,TX_CURR,788,Mocambique
nYIBsKHueFr,2024-01-20,ECHO,Sofala,Chibabava,Hoode PS,-20.53808,33.60827,TPT Completed,711,Mocambique
nYIBsKHueFr,2024-01-20,ECHO,Sofala,Chibabava,Hoode PS,-20.53808,33.60827,TPT Not Comp,77,Mocambique
nYIBsKHueFr,2024-01-20,ECHO,Sofala,Chibabava,Hoode PS,-20.53808,33.60827,Recent Active TB TX,6,Mocambique
nYIBsKHueFr,2024-01-20,ECHO,Sofala,Chibabava,Hoode PS,-20.53808,33.60827,Recent Pos TB Screen,2,Mocambique
nYIBsKHueFr,2024-01-20,ECHO,Sofala,Chibabava,Hoode PS,-20.53808,33.60827,Actively on TPT,45,Mocambique
nYIBsKHueFr,2024-01-20,ECHO,Sofala,Chibabava,Hoode PS,-20.53808,33.60827,TPT Candidates,24,Mocambique
nYIBsKHueFr,2024-01-20,ECHO,Sofala,Chibabava,Hoode PS,-20.53808,33.60827,TPT Ineligible,8,Mocambique
nYIBsKHueFr,2024-01-20,ECHO,Sofala,Chibabava,Hoode PS,-20.53808,33.60827,TPT Completed/Active,756,Mocambique
YBG39jGSV17,2024-01-20,ECHO,Sofala,Chibabava,Mutindire CS,-20.32737,33.88577,TX_CURR,1294,Mocambique
YBG39jGSV17,2024-01-20,ECHO,Sofala,Chibabava,Mutindire CS,-20.32737,33.88577,TPT Completed,1151,Mocambique
YBG39jGSV17,2024-01-20,ECHO,Sofala,Chibabava,Mutindire CS,-20.32737,33.88577,TPT Not Comp,143,Mocambique
YBG39jGSV17,2024-01-20,ECHO,Sofala,Chibabava,Mutindire CS,-20.32737,33.88577,Recent Active TB TX,8,Mocambique
YBG39jGSV17,2024-01-20,ECHO,Sofala,Chibabava,Mutindire CS,-20.32737,33.88577,Recent Pos TB Screen,1,Mocambique
YBG39jGSV17,2024-01-20,ECHO,Sofala,Chibabava,Mutindire CS,-20.32737,33.88577,Actively on TPT,59,Mocambique
YBG39jGSV17,2024-01-20,ECHO,Sofala,Chibabava,Mutindire CS,-20.32737,33.88577,TPT Candidates,75,Mocambique
